4581 12
890608466 947833081 202901
959928544 989626742 415699
825993182 837842889 607480
292791933 399623950 292995
867094598 949456577 640414
501341073 525130586 166628
206115374 794100355 562229
256803328 374963911 728959
914407786 922552356 758672
69940305 351757306 407994
51549573 351930386 242854
360586667 373268924 121305
776287420 929221154 488580
53439960 810312163 641595
961524918 966946894 649854
490236759 651235168 174158
867005542 983148410 207782
993783126 994249828 361202
255290038 551713764 412275
354922574 701149148 732624
262911373 569707247 659399
136766658 634131678 586525
987270710 996776939 256903
901204239 937926156 43058
494872232 830648431 187420
993823943 994073597 640801
7016741 7985817 463210
516276472 955679656 382610
323245032 710914800 525221
949842084 959614989 950500
61905480 73895959 832086
334482135 951051125 238138
441270903 907098877 654780
847516854 894759957 609723
129575843 794149074 827121
164746670 277861212 904422
21231145 75632528 186443
551903749 868090254 334943
747656151 879263436 752058
92971602 696183673 230520
235703668 490843274 587127
920152921 929111197 840980
19428112 73689605 433161
843949880 951322030 327324
676952756 682003449 882460
170115806 648635340 460723
919954902 947739146 652305
946084028 953161949 310666
96989687 304247335 32032
44159440 368449209 708097
516193200 543080437 873912
340646807 853138252 739056
168706217 198023116 638373
699567806 982391926 6535
839059848 872974123 267708
576220618 777054938 67559
209184452 386749280 584186
625857836 674818295 351887
203976697 519824157 52825
62542733 995130882 637945
651485918 695033273 790281
897572182 962452602 535937
673852864 823333688 924385
18030479 675257754 161704
890125558 908983741 390708
748111837 998322673 864127
924991346 938564461 686696
865759177 990247068 85818
167612174 248318485 442314
229077974 495512316 889847
594239371 839064587 415421
623589448 642049996 268845
298606517 530853890 452194
856724379 939050757 527845
132796790 991254304 257123
621494667 765113121 154412
160240583 988741947 788866
206121446 489559616 776863
590059047 753054974 549282
588878810 905817741 315784
316598149 382671352 535888
925484596 986705460 223443
327635374 858996219 616673
853215760 932757214 843281
645566460 679642276 497577
664449907 701827501 765690
450363835 871150879 945536
151382934 546311863 34305
163830440 210515401 115277
458874989 622682270 602978
736949732 869706598 241491
479652616 653750977 606885
860630282 928411161 431997
843258473 975063805 143076
765651013 872663648 701098
483607976 961752525 964483
201510210 725244650 839949
193071158 596168562 383487
464435150 930280536 188719
350998010 418862578 83705
102209936 674028292 257318
774394802 828528695 224409
307119285 716823613 488041
816766051 990520020 758843
705542626 951641431 254298
812876137 954406526 804861
779481623 884529311 117952
158224262 198963057 456642
602725731 653667149 603461
548529174 647147740 775027
498047180 893659622 804629
231347829 442907549 654704
775048036 837934504 470065
672384569 786778451 182286
147870460 162054428 738437
431865197 591635811 766891
367136940 571611490 497239
646053974 808603199 65551
829991304 842993571 640894
612958332 944941263 979391
691707916 919984265 283519
69280731 590699248 1689
852877965 913184835 432424
540156668 784536169 826980
922379460 971628293 759214
333532239 648474060 570548
862680222 948435295 18847
306886653 736869668 274646
56985955 901375690 696149
177129803 659099035 352726
948283581 957046767 457116
378880649 453933723 758387
151319859 576513848 507366
771461221 967603560 731874
610609530 625183931 120449
249745388 269365624 140296
799244751 884658111 343609
747881235 862218564 965215
116211965 326314584 969173
55532312 800243152 336832
583905463 768614719 585435
239574534 620014268 652124
417018688 779316794 409220
913225068 969381835 874961
148287341 856667512 283028
652022031 824630137 804017
809559164 928747771 80048
893792786 940144881 655537
621544044 741117596 861134
220139469 222429691 78461
606990881 870759976 697212
562486718 772966063 909188
617400891 655688652 867906
78309158 117960499 937046
335718238 370101570 219455
573090155 962871676 876149
974622957 986031478 302753
88456173 631066311 932785
513864512 824428203 316360
126504401 519473334 40539
530977487 981511434 532224
792814459 909701136 606533
80575839 935058963 272057
296328651 582268736 929128
179180939 270419878 157413
50178973 543195538 145354
601523664 864413721 816536
916345188 991911629 863805
362457204 668443784 534347
43339488 627686814 237251
614118366 790861739 857010
57708816 630773348 620033
298249160 983835733 509696
855986671 904608403 675963
700543318 762179736 861021
412033261 867249946 838567
120466120 588973348 94732
696645633 750699496 978818
920595674 956670732 527343
983899240 989324039 707429
69496030 971938416 544328
273571874 699339037 339069
309161253 535056338 187933
497641338 635561974 1778
310512309 523696840 839156
413823359 488264047 938524
690346438 742220898 834436
221651647 605915344 640315
45103412 605915403 277229
171600817 363531611 312898
851607047 969802440 368273
664120108 812050563 153904
478682420 683577585 625025
10094378 756667065 311988
415357458 614261423 165255
204666768 491276320 809797
719792148 774475192 96844
705247356 938385153 9209
728538924 804476403 525018
760386587 887988642 486033
799771335 989485182 397045
255045276 938826475 510577
487132559 733113634 891867
774750035 958979147 194643
784143585 891011412 281005
974498838 996222093 156819
515968974 937559759 409591
620578904 755277690 598582
284560269 899502762 422709
238969034 484195122 91373
115067881 468215592 465058
536091875 915464412 39897
619343432 881499559 340895
899965167 932969247 312536
492021736 728834862 999206
579359068 986581865 880396
222754024 575687966 968317
876753019 964270804 164944
357071134 753953208 987415
990468814 993679995 397568
741540379 782394557 2716
247875225 664931780 200741
863003895 914007935 263276
895855423 924831090 277749
554600901 810312036 956952
155522139 910092097 715815
643267866 657670715 82291
41403066 875210850 81189
209556341 319737125 63160
749154546 793752744 410644
704454653 998662361 909495
328316362 605282493 4264
479313978 870947672 203457
273206436 410253085 659229
228866772 452107435 90301
483469862 484428552 460550
506628865 679298462 561863
417948334 472851643 213764
870158069 947297878 90096
231945957 769634055 416320
798369775 968298551 814242
79049954 738697437 508638
912571652 930222730 975902
639293362 946777847 324374
716537266 884459713 593783
254525818 519776265 487539
523248271 861145739 41214
383303150 575695986 586222
186526056 326949389 745032
897786076 916817938 680616
689611955 901805414 99224
723504669 869189023 396493
666303669 977202257 851087
897595742 900599214 771281
251719774 320322104 724380
997649349 999150024 947120
778822253 966668517 575846
627488961 801733125 836458
688625821 749020474 212407
443181093 532672719 723667
164232699 691718788 887840
596910817 712480055 853528
662991670 786217466 894894
638390792 844301914 701434
34309527 853816868 493919
439196568 469331217 308559
222629009 265798187 408182
692893486 980214892 774178
153360017 214488781 790438
973411813 998410519 892974
567798438 939845729 699198
493707188 968572444 897018
289285347 513988339 449011
571886025 980711417 175665
330924696 640443637 36744
147893710 259219610 986017
776836170 830943943 660548
902436070 904628590 577751
923634705 960755389 349877
785092583 976956217 337794
431852801 997181398 357128
131486836 868090367 383432
782141500 809249301 317362
785145822 825718934 524818
78254060 705697484 326012
163403014 192421934 64303
191763659 677858949 238699
18863157 232441804 343170
604997990 638169060 119573
245216991 767405888 750045
855759461 913337467 538217
86622355 955638240 981177
6774549 934130420 4731
916217017 927433902 689857
611044652 759589848 56083
843320217 896860597 603811
850650081 864908214 706597
743970641 789042128 331249
916837641 941919356 733507
64359177 229872228 301701
280148525 348825691 521467
729233283 877219315 308862
283918923 587801638 880879
945539891 962887432 536741
586565293 722620760 453249
678694195 766592450 71510
428466824 720995995 127787
845393715 938010310 399086
488999904 728433637 314768
340202742 481168276 686633
655042558 683498666 246282
773919215 831057092 499001
933806754 970735655 129270
851687724 853905687 407535
286856928 472062074 889518
554548999 725923586 80375
698930355 855300298 669880
730424474 758462572 697334
550113695 939896955 361156
86326074 475617186 883542
111037323 243599291 854370
230735872 358361076 286164
677815772 724571837 118689
867357003 914106532 978212
897669824 968382971 2993
593564052 696318653 414663
19902967 930714745 298883
841658051 935936674 605145
815337398 906062797 287266
598260245 879649274 628451
13365158 406673046 580939
465202871 871817828 738186
340295573 581630465 744667
431617326 697879999 839464
116340725 642878716 76759
551756146 627117078 361542
826009827 900630767 545474
854710726 938601090 766948
256578456 735427325 783923
367346668 950871217 181432
909530302 978593097 626016
486604109 983805159 876476
77079895 572455955 405562
929100991 977338126 457870
278980567 746945814 544297
832564588 914814608 594476
168672539 893626777 384267
902505082 962508460 413334
578924939 815809749 65042
739142327 800150847 124351
732230618 964986088 414095
646412500 744555447 641188
541805793 941278919 512485
763311818 795962075 196112
331575426 946900875 619603
265725755 786170944 102517
683973074 910784282 419695
104212367 258785227 912903
270316542 978108676 53505
555158673 580508683 608829
109034605 453834770 101426
109965134 838844472 62673
998417048 999602041 937878
675521599 825043048 972856
368202069 779847560 57843
53356248 210254029 615543
146705100 403839510 946124
730789425 958670204 406424
767803484 906374045 358816
733631905 945226145 166429
457900951 477686477 607715
918801722 950220313 714614
480905376 648378338 312757
337340395 880559274 180236
430228182 515455425 779812
653828773 805153690 379371
392185261 570010595 506889
417632178 906320779 503468
833027749 890413068 272836
620963520 735183839 277540
639993151 687073929 444894
808291509 829722444 170889
677027774 799981985 217261
518314579 608736969 402658
730913391 925172347 263269
196009611 334589601 40231
889307233 929636788 751586
836379920 885768563 523410
524557389 674897923 875024
83012539 876639818 661745
849381885 934069634 74853
919819410 979989665 692805
220408236 279967648 625782
537237314 630548406 935743
200451843 243777656 359479
806724980 851264285 583195
661488774 820348643 981188
997019706 997133288 840818
885294108 946539903 83295
754392786 874882022 979586
71533988 970382124 573916
930090373 993745180 227439
218682992 643128448 160945
430913901 769024021 448780
784187929 822796287 615420
798072992 874716193 433196
889285078 898904509 861650
250135129 348230309 524624
168357199 655928589 184539
901695653 902156644 752713
317137905 762616976 448484
834889054 991047795 245280
929152742 966632095 939136
688586328 916859837 875400
551435690 563685421 625458
343957305 825474107 56910
683819545 992562094 546326
746448135 803154461 380844
506296617 761840071 261838
727343856 930796457 960908
767753548 810908641 485168
492665899 860839943 857220
966518710 970824308 499957
854124846 875348446 159806
890319458 911195036 226152
758647298 896803229 345816
472117507 789410459 2450
211674653 380606413 474318
454136161 905557165 330922
129526693 815636234 661027
434941538 454502123 744500
983777559 987520208 918404
106322741 658539613 380606
95709313 105418035 724218
460406995 572347638 218369
549246616 727440450 600762
103593219 121900853 595888
676713608 854028148 412370
297719081 542295589 503091
742063926 831250341 519960
653537330 913224149 127767
673826241 677713896 824636
87004979 615119568 965084
888759076 897236497 288696
749548661 952000073 739302
539048431 849273915 947161
179973297 688246769 426156
935221327 988542097 621246
527510618 674914950 111930
686611055 759520540 943400
359163591 762327507 561152
154279356 385412525 178990
84871828 845258975 833717
518954577 562750179 58263
816824768 928346210 65774
29893464 154049799 681022
333913310 959049678 959347
345956608 558964847 84774
278389574 983323100 163593
411156503 610099586 867889
601502427 925081308 736841
87275314 340286490 249259
849467471 942136648 772265
98324568 642506161 635832
537265622 901390766 275511
77790810 205218664 799649
724015872 915698479 811233
808961116 909866027 188968
147433111 841091624 790565
868876071 872834733 380335
820897901 848302882 330907
625049570 743697298 954509
202271770 912385789 95989
442210500 784852215 594181
774827332 918195313 844228
167372264 296371556 665647
839708013 932259549 900962
109979321 479254535 435432
120622171 900506320 921268
791978330 880928904 740085
318398894 715363473 797990
411740922 519699995 452632
801438875 824265491 92061
83352819 321995919 157976
257669946 995513387 537361
172775026 582500079 595124
472611978 960236457 178067
240098356 765570451 513166
618465265 634781291 344648
800915554 894499392 248141
201735670 631690663 880324
402615555 566875878 276062
172010085 626094587 213880
581902525 919505892 842123
506601643 948427475 52723
704882068 796455047 185497
473377001 962678063 332315
268711327 458260054 354702
791887977 902549431 699987
878059489 982153734 682969
139460247 306983820 99237
199680103 762627098 646889
9495387 396695199 501514
370623318 595492845 129646
628047926 816737313 668596
651143974 668421243 784835
218486600 694334339 736425
988687140 994551697 320784
763925085 789756263 306206
950127557 988547467 259796
660312674 929544654 833848
253511474 339594239 473280
159080303 751338069 141359
96930568 132044182 215466
391978187 533987190 680297
847790038 945364336 32797
264037840 926268365 78913
202712626 260176950 278804
23003259 677491327 543230
8560078 87428042 645950
487537718 910658361 115322
685833857 729581676 300085
320300251 847791095 719234
373232023 424555649 444823
53262640 283786890 420066
485297103 722947890 804719
172735760 429074185 981631
322905529 949966172 436914
583396684 870089342 336927
465228745 872352754 629267
925521321 951160258 581284
855440150 877396186 964510
565894276 827388775 250610
125573752 831100850 82344
876292971 905712991 623922
890440375 979715276 762470
75349213 225239362 405033
525810097 993182861 251290
254076003 947174475 602127
687082749 993493218 811026
80379383 162732829 178629
143391267 569792243 761019
75405799 613712664 703958
436847604 940613898 435706
781582625 880527398 516731
629734556 703633002 832846
40542951 629818621 352469
412365637 571543075 889358
805536319 909741190 937503
665414174 818968332 721614
551983386 676277486 294503
963255164 994778123 55758
310405565 427362384 982739
617391385 920861022 848971
302748487 703415212 913233
814353903 859704878 494221
673661819 693293437 377116
409345988 421579628 775334
916773338 961857773 362860
157406210 667505323 789666
905546273 995015121 460424
483759998 793127480 167131
104412396 711163783 829540
868714649 999424658 4397
158377748 470970243 791071
477375500 477779257 622005
367402524 384843602 869484
304558346 430942616 494743
40365381 692170640 265876
828175335 913636484 227457
865273318 982277485 726431
687173579 690108895 520781
837539949 967387591 781732
791164017 834384609 877771
740144659 869801438 614314
196058848 774650111 58174
462962836 579143013 345443
212620539 845267087 822423
147393254 739759564 961164
499724653 673045737 823799
363908630 823664731 225320
900992321 960488262 81903
175053195 742172319 300381
580142911 965892047 25628
457104873 618818829 416449
26676432 343397917 554976
819761997 904490948 255834
531618558 730625798 128475
805690587 816827449 424736
829237188 856559325 594680
107707819 713990045 105505
951875003 967822974 100654
724578971 932950227 477617
672339331 695023452 331763
71631353 333614205 55816
562118862 710681186 446979
669006772 696952870 607387
474854108 919824287 495741
263660896 324453639 741023
527347110 862060638 765140
702804657 853441339 863473
146111784 196107342 994562
321060852 741318911 475089
973590030 983419465 123300
396190423 977422019 759409
306730566 382918938 730057
650488496 711488256 264346
209092063 413295405 703308
650188722 678184065 941680
865471747 977778739 57931
705792837 964556721 157824
55643056 289454437 377992
251014605 402318963 116506
443333397 608104003 368909
335405976 779750555 643719
437907636 541463837 430237
947909915 967359306 758236
227381427 772898314 103749
403322552 865729616 587742
922490326 934504723 206021
900176281 928222732 265586
411847285 663481436 817423
438060618 571784634 568418
288165199 954774969 938560
142929582 903043449 276341
328845852 898040911 829286
779866909 932215327 331997
222739204 329488098 875388
84683280 953234178 164214
579639590 805762577 717359
801287883 906988291 217340
789255 204008131 161179
612548769 945351878 752868
833731151 928002809 767546
859681133 950700201 553047
704820588 776271138 256708
375670923 493742811 464343
95457241 749322531 262897
232913585 456025200 924737
840604716 937463635 949012
348683380 819365837 676806
899145358 993805171 105404
222024062 848929555 361302
35578920 153618158 200766
825739145 922889747 13900
211100666 509657609 824820
54639667 954402650 446298
650289077 933911181 656070
433128002 799557657 385413
374029230 873085412 309084
182494721 739116584 832233
965536302 974167671 70784
547359689 945529728 315298
36393014 365736518 626897
334400134 704255493 220251
469995476 860402379 220038
736417320 766611141 792515
965012684 978493958 906317
469133371 598011376 159819
870564792 945349379 691940
139569045 903207040 806778
236500152 506474960 124312
921383939 928209113 537060
850849423 977422617 250721
670446419 796955946 751286
156939810 375890296 682098
905500536 921163603 189943
744523363 832935440 680082
915362133 997322040 609585
912330330 933119863 303614
502755039 888203454 193400
452021303 818995263 348294
217606518 978789756 161331
318589033 433771171 345592
694103689 741288852 898119
269300404 583151356 825612
857350039 866028303 974193
433850824 620624650 748073
248207668 772047794 187258
726859588 865373257 820407
688089477 736596349 426966
37296327 204290273 643793
13063139 636100707 205481
163042037 878713724 280586
869574697 968149960 843566
976747026 997950412 601816
696387619 981584928 317980
111814230 410895156 628125
573730277 576534479 908709
446836782 719805345 341068
567283478 942496519 520619
544967273 987520973 731746
580066424 997928959 10571
466753667 626337630 95898
631305451 873125574 469500
410835113 868335113 438460
338361130 817829949 138530
827480111 949477614 863133
720311865 795223160 758288
523531437 867665279 937337
760171125 810060266 88803
430055416 719678655 888637
572930926 680164749 621848
941197655 950371489 65356
255144651 677179466 472136
108864421 856656731 141332
930138363 955116165 555075
370638316 886937532 294817
647100119 730159099 931743
574267537 924582843 121075
898522873 988746727 512419
652266714 976111766 212864
617209467 643011170 929552
593733241 641758327 574434
649261852 854561699 977324
439106241 520843071 445327
158211887 167151107 718756
98599749 193915672 385935
449609762 503514244 511884
918278508 997890469 219496
502173335 602202450 842309
962646016 993062093 351475
282537193 639659419 281653
66881437 509904778 322295
565792529 722131998 156105
61403806 419940282 281793
68763760 144629956 421546
118207977 433448501 31504
291203392 354682675 436019
394699587 904775847 697518
203647890 462111951 941488
911410605 966874812 853929
611243474 722381273 703931
114332066 119498790 314246
977770765 997723373 381504
545806058 771044617 406192
445941617 951604578 280986
788001109 838783716 799291
195797654 637684731 319448
158818956 375838387 773232
181729158 560642804 908634
286521695 943627331 427063
896037744 953054913 254050
454744783 745630405 278883
801940204 867114599 142885
546394704 665411551 311867
68257704 277034867 44737
972660397 985789871 580263
159536216 437333639 346793
982910510 994623964 793562
4946041 760425031 931579
769351591 820662140 170170
652799094 720431136 849738
564267214 798422315 577675
825589393 945894713 785033
257687477 266813908 466502
736462925 771796950 546534
101000392 260984119 731247
902949624 931893148 91738
945456822 981477491 348019
323402958 591669761 87949
874282917 952792990 249212
260508620 521212740 631333
319161256 348347786 962153
525963602 590990450 875344
946950220 954000707 430407
781219547 793601410 217150
122516174 585618181 511804
504448357 611988928 611390
144732303 495889453 195862
561572412 570381184 480585
323135874 964887261 814269
443703452 937313826 495925
383998990 466211852 856385
234379503 236872600 948706
184126838 596455019 594502
326826250 413572614 368048
648736339 768120255 121931
280342229 527258496 992786
564186481 979566753 955430
705708706 867950381 70131
962974240 980409061 140167
826493088 850704872 248844
557355711 709435810 426450
980320185 992065647 756644
962638221 977739304 445666
555669141 979067222 905465
774614670 839080745 364607
822446439 875241083 648336
786193147 828282348 254902
618968716 727397989 976210
685897364 856452763 388838
591513336 912307037 933028
669909185 729257809 257889
767770130 815017584 46015
226538304 671276292 546364
605882229 689699672 317154
484560622 932813583 959592
51115531 499363699 218129
366177329 704891240 370434
781517519 911879365 900705
950591510 978863207 824515
390522854 900023523 417006
57060683 264437820 158723
655226435 769078536 578860
674974086 985074061 83075
66790097 488129468 505531
568064498 630642627 171522
399127771 465046607 51015
972843159 998637818 760399
150416862 961741557 439862
362938743 709662426 123756
921231448 933353064 377371
844499781 871037239 452906
154149234 308966565 141934
737114991 818176478 581100
426596131 638365370 791170
872406637 968362650 215916
135305624 195855202 603419
480920308 679389885 754557
214210223 214507258 542189
964068112 977456876 460887
416348487 701105905 541953
783643036 894505995 323629
609181558 889554900 713867
781611775 964309668 720505
352444220 741837054 818018
896791658 956926701 108268
112512657 591642009 980276
642799595 810398675 697146
556868943 997225389 218129
201478479 846002920 770420
871891478 955416208 443787
123706554 670610245 28025
547919164 912013126 241251
871009728 882537358 983136
364844762 831371548 435483
569019229 846001219 571522
45874863 470175554 32968
2790985 648834864 918740
846572111 889132579 184453
583889364 759143066 62072
603381275 608569028 33778
378075769 924981900 31156
328524435 922908593 502688
58893613 231983789 780143
170610161 359767817 356658
241677924 436521940 551949
416304308 634364304 77672
1011527 193860221 618893
205021335 775535839 233309
729889061 815424844 487543
784190165 842366765 570426
361486262 851853706 935150
548469621 590357194 739232
607386970 659945611 762769
751709000 757669624 253523
523305626 976635497 877818
191232698 814588116 110561
870068673 974463902 611945
166935859 836220167 155404
583404839 919354377 357276
270461895 364901641 588067
858163407 929359434 133412
597255376 954250429 958439
436726507 800494182 805005
725139239 762821442 918673
935000080 958399876 915369
744511131 875001470 747057
665863134 903985060 47528
327992787 741403062 321572
61487526 903674262 130310
789600140 995223859 375990
303374630 864100955 998649
97617050 821179139 209831
760601190 781712273 410754
708626722 977913303 873158
455006990 932930457 736576
474976319 547087857 859029
922012815 957558107 345762
834242221 918671312 235500
263081311 526816281 921626
464158985 485393984 936298
354478091 965738666 115816
291536528 584186258 99641
136378566 384401091 876367
799419212 927499068 569154
376012841 399471210 254338
736741418 820509909 794132
577029829 977928923 585910
596027888 696604180 938828
832772148 841234028 315084
72358884 489187584 615849
849057939 966551761 909899
575049130 608629387 841348
380265311 958182934 735342
196807430 907523926 8520
916320448 953640914 740196
483212436 593137957 434985
280625954 918303862 239602
150857803 923631729 664627
414207239 457840945 463529
382602336 462712135 153429
799026107 966589343 318186
281856632 945300922 936159
650383430 965679697 833477
223860031 477410295 292222
3453386 564723862 343880
571201009 583473023 67407
846682168 892824831 16884
570452196 800241982 248423
765952402 831856246 391990
956778984 974765841 176663
867700052 939745597 190343
198323910 378311348 121528
616717545 617016523 855267
755113853 864847486 637857
382252418 682824685 627124
342429465 435080444 802684
122020002 315117738 327692
638086889 746031115 869217
588190796 867634335 17825
434184524 511731461 628007
723985222 820798326 23324
84982192 717272423 609809
545660693 707676664 452671
475998797 844691362 603625
784957277 795659936 543022
193429794 330800105 236173
800219638 987132488 532753
962655612 964990243 966640
576564247 941597950 776276
159011150 999759097 144563
135678806 847631138 936144
378385468 720305444 101987
501574169 674681868 300861
785162194 837597661 307394
411084903 453068684 523036
546318425 640935558 489559
759267156 993793895 445755
820662897 858760602 514244
413616641 726758126 998842
81448244 964290451 670295
642488834 781337138 206763
348987944 584647331 15443
455609700 909206370 902443
972765421 993329926 874793
287523906 840173953 810034
32504202 462968342 178974
746916757 896945142 8540
708672538 877017709 628993
167737734 922935638 806024
446854392 906699408 749396
407659055 473235002 309333
105533295 640196141 363217
486808625 937735075 695467
332142715 942148154 332381
558188462 775392966 367220
826071493 931209607 501596
204692743 333994244 927261
860205662 916789490 165638
262429006 728632742 19300
802863289 975735967 197393
66539141 600902597 218238
77857103 813609041 57545
921398420 932834624 746569
589834577 851038087 349834
931844601 963828947 662233
283079100 692692050 23351
581716539 748965588 766357
78432407 762814113 193244
326362713 744318249 749741
563196384 582287200 584236
298367122 712342780 99420
308599443 916792884 472452
339296676 787696395 734930
704592186 988478028 773213
537939397 572582913 123816
711115924 924856259 444693
548588902 566982784 650957
147292202 864676331 775150
427234827 817840762 347979
797270564 816875205 298783
914217084 925686910 391625
155384944 942134034 51253
877774002 906118264 31583
131891021 415802671 145454
403001317 878325537 484919
650584587 901959899 93640
64639300 958825252 536185
911171267 968703756 671120
956428048 979532368 480797
167663913 318602450 317789
890006853 914047431 519383
222249335 816273755 570560
651221033 705318354 351384
886814309 947327513 938732
624801304 668345773 206646
281247906 711649378 947581
545437321 694021083 546572
732102321 944539362 231449
310732931 924231851 55452
721941630 995377773 895625
411958989 654546241 411946
875265107 900270212 516409
557729867 849442378 593648
261396586 514024009 628563
642388263 887684531 682263
466102417 985807813 154904
511223836 962775545 510325
860716903 892838796 865146
132400129 187168202 549400
172974192 928966638 864111
998390291 999158330 282617
95920106 463641553 496849
194760341 439681364 391520
848834269 861653225 939390
93946456 492975421 822845
296306519 896503937 501680
742649780 814584490 843420
686466127 776376519 847944
606358652 684350649 811254
892167818 899054710 938609
291784128 715356111 713677
983207920 991452544 314661
830243346 905970330 775507
187259389 851865818 173627
236912222 678653125 560558
390815914 869932367 893286
498086729 675711345 891654
921436826 941141429 986733
906822482 991178845 531459
912794533 959555043 387146
706021353 875648590 349200
479268752 579841501 330964
99895059 234510054 353849
66407017 318361477 694708
975705391 993085626 417165
764383926 859569004 526569
348704663 410494625 222353
263604926 754400355 931189
452786471 915336016 316266
515367394 749296697 879563
661661172 844007047 106753
72042049 322697902 923847
406836719 810334950 938753
402008083 889909260 43311
746945786 927034324 571717
110014942 815201469 113103
577597293 929112103 875419
409941836 780717426 123007
707634931 745232679 66142
736184424 743119291 933575
189716679 382365434 732728
871262710 887598718 72289
805394648 905518348 184747
350031729 932784575 805896
68137077 827694066 112655
119841913 894972464 667028
111926001 465615518 219675
724971043 946703143 431840
236196937 348300537 135827
444460567 506532851 255149
372060062 446838635 557644
951383636 995874657 597884
632384517 684347682 376340
618968588 824540687 325141
43739656 225293112 846130
47987329 580360618 222261
910201593 915794156 924626
597833929 732386609 124810
47208223 823083407 952763
100407866 808396166 598746
605201100 788457554 592884
701819101 846777134 590887
436792197 481584914 488928
824389067 849968218 133102
33489593 404205568 881278
313582877 343177251 927291
800746580 893208699 853027
14280759 594569067 163732
705487972 971235706 478455
482913556 811242300 755660
67653352 379063184 703993
15612350 950785272 889575
820348711 847739779 668842
397059549 815875526 703331
937522764 953280156 630046
307067357 340883941 449661
613739596 686349210 443677
584172467 937544943 2617
305269073 817396978 951985
573574289 696973299 443981
490248236 789523001 112764
108021566 327463429 514174
542492892 732975346 804052
568322684 979036591 153438
280568192 552551337 657399
864262829 923934992 837771
321989174 411496980 927723
593667907 621586363 217023
48518320 777451771 254608
298630331 744328289 478817
814792875 920884389 949106
537959685 652594069 135895
68740970 929079004 836933
527020423 575578919 129694
309068257 557827431 932020
574129954 864516321 457825
717505028 777279162 137757
491658498 827494135 591075
618835881 800787182 23318
258945494 408241204 87518
411623991 466619932 9929
244832656 359349435 102175
164715182 188139719 419017
708829742 987594337 19914
243901349 811367598 902571
941552142 992581664 23998
578427232 734135859 114203
216575796 965827124 712509
749916671 921804797 385595
930455105 989059604 626050
838706091 899338708 882108
155135829 873987401 628982
607668644 730539313 502577
224821438 322263931 767613
187796096 356267949 169352
934380047 980480765 576194
407718215 457842883 920981
208569979 874660462 400615
519475604 526273768 79473
528894969 685358444 164600
214077031 354376991 836477
7982013 389120115 355618
456290281 528062219 521371
279953347 361202668 952934
817029147 900466911 563554
337287748 626084814 201178
50557413 711112573 323321
443809696 844024963 487271
979929357 980449862 971465
435888716 886714540 102658
432627406 998704873 253962
114507275 457143763 16406
829790675 965929600 242173
70698957 584287893 422406
173189021 620614980 383761
924370290 980151274 28654
39581024 931507658 334680
227778257 511672091 490060
64381266 220385417 682576
783546841 861234868 343201
471079761 851031382 834885
500997291 622456705 240176
252545508 689718104 587633
279150876 718411633 476281
676193989 983769498 756649
66795128 903455028 202668
104682541 543947619 684468
72683544 229405202 373180
630190591 717652101 390657
281126156 500667960 984922
596734544 923271600 219445
744233762 787016183 505398
245071600 998085120 32037
128206235 599565615 343327
193091265 583310980 816692
154759592 278991336 52170
855211609 931180519 121790
878590998 909769223 285363
95590242 946577777 256844
958825739 972097737 756025
323376150 584293090 454465
642376744 956137974 47416
162150118 313379355 350573
220050730 594617379 835251
641963606 780959712 445939
212646264 914367091 859322
468962226 930008020 43140
680461226 963280512 843777
8185652 972278284 501592
407095678 925760811 787550
724964700 977680529 873251
875838855 893368686 934647
615034859 945158680 522061
567853905 720260925 353226
252765686 830652604 509223
660901657 808477501 447457
914958968 920398680 571282
85735154 510355647 454570
20685677 55724735 641369
279527416 400329731 241340
351304210 528489576 547619
990640426 991890744 97075
672563265 934222792 747076
859391294 981143586 618309
492829828 807906019 632092
627972676 761391232 252266
175083783 945335807 776702
45838969 620661504 70113
788440735 874727574 621950
629354159 906688078 869045
240675850 371451067 801777
122840523 218536912 562590
350909212 695028622 784026
661765206 711707641 957274
122254946 308104707 215477
681079231 793948879 722784
40438285 647540375 84569
462213501 891465187 687152
484167706 908680690 618723
846673319 903485475 679920
552390515 982782308 792604
269207891 771516315 448795
124580951 986201418 902785
332861935 640856154 444861
575579951 816023725 700171
529335576 711345471 867315
989897043 990511821 497022
60312212 884412504 112653
650316996 691948669 189866
416471156 461474767 748502
300417290 340964626 855537
443718748 802749263 131071
741709497 790917620 415490
198367764 929234678 977985
284919424 851261870 107625
2283433 79528077 128870
262881808 268750328 328164
821468653 934107131 599248
721677363 945518896 39
70419297 916531075 687912
784758397 898030215 266966
279204550 554775782 981473
528199448 886186745 386532
30575831 408673434 457274
663862913 773478238 523977
367371624 430748863 227726
726140094 786350227 938824
61259363 919043974 104071
890081175 955732031 605763
209869649 317491820 617916
64501128 297258379 730068
806940233 899875940 843736
389585830 719343149 867950
30678908 697465061 683324
914777154 922070781 919391
204961871 850512110 152683
663988144 669226775 408685
373104716 482480232 821714
802678490 995175050 133431
828125484 911637158 289097
515486015 986102548 721617
928977689 993565214 675700
568503479 800255134 896255
497652182 497918943 328908
34269257 672823818 754959
731699684 838510560 357421
518820492 941167233 4846
116721867 348678487 454889
189914946 628805411 698518
56059386 982848969 114566
334868277 431121150 561950
833719313 985914772 240822
742104579 959780709 426671
748914246 970788918 281965
508450288 729662725 969567
657763736 693659192 699346
416085692 431695209 899328
70381755 331253390 629816
771749751 916695698 876800
